"order_id","sales","profit","quantity","discount","country","state","city","postal_code","customer_name","product_name","category","sub_category","segment","shipping_mode","dt_order","dt_ship","year_order","year_ship","quarter_order","quarter_ship","month_order","month_ship","week_order","week_ship","week_day_order","week_day_ship"
CA-2018-151561,191.8200,61.3824000000000000,3,0.00,United States,New York,New York City,"10011",Patrick Gardner,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Furnishings,Consumer,Standard Class,2018-09-01,2018-09-07,2018,2018,3,3,9,9,35,36,sat,fri
CA-2016-105417,76.7280,-53.7096000000000000,3,0.60,United States,Texas,Huntsville,"77340",Vivek Sundaresam,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Furnishings,Consumer,Standard Class,2016-01-07,2016-01-12,2016,2016,1,1,1,1,1,2,thu,tue
US-2018-152415,191.8200,61.3824000000000000,3,0.00,United States,Massachusetts,Marlborough,"1752",Patrick O'Donnell,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Furnishings,Consumer,Standard Class,2018-09-17,2018-09-22,2018,2018,3,3,9,9,38,38,mon,sat
CA-2019-148810,273.5520,-13.6776000000000000,3,0.20,United States,Florida,Miami,"33180",Dan Reichenbach,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs,Corporate,Standard Class,2019-06-26,2019-07-01,2019,2019,2,3,6,7,26,27,wed,mon
CA-2016-159625,23.4720,8.8020000000000000,3,0.20,United States,Arizona,Scottsdale,"85254",Sally Matthias,Staple envelope,Office Supplies,Envelopes,Consumer,Standard Class,2016-11-23,2016-11-28,2016,2016,4,4,11,11,47,48,wed,mon
CA-2019-145310,7.8240,2.9340000000000000,1,0.20,United States,Florida,Port Orange,"32127",Jeremy Pistek,Staple envelope,Office Supplies,Envelopes,Consumer,Second Class,2019-12-22,2019-12-24,2019,2019,4,4,12,12,51,52,sun,tue
CA-2017-136728,7.8240,2.9340000000000000,1,0.20,United States,Illinois,Chicago,"60623",Arthur Gainer,Staple envelope,Office Supplies,Envelopes,Consumer,Second Class,2017-09-13,2017-09-17,2017,2017,3,3,9,9,37,37,wed,sun
CA-2017-109512,29.3400,14.6700000000000000,3,0.00,United States,New York,New York City,"10011",Luke Foster,Staple envelope,Office Supplies,Envelopes,Consumer,Same Day,2017-03-05,2017-03-05,2017,2017,1,1,3,3,9,9,sun,sun
US-2018-114013,539.9100,-116.9805000000000000,3,0.40,United States,Pennsylvania,Philadelphia,"19134",Stewart Carmichael,Polycom CX600 IP Phone VoIP phone,Technology,Phones,Corporate,Second Class,2018-03-13,2018-03-15,2018,2018,1,1,3,3,11,11,tue,thu
CA-2018-169194,45.0000,4.9500000000000000,3,0.00,United States,Delaware,Dover,"19901",Lena Hernandez,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,Accessories,Consumer,Standard Class,2018-06-20,2018-06-25,2018,2018,2,2,6,6,25,26,wed,mon
US-2019-166233,24.0000,-2.7000000000000000,2,0.20,United States,North Carolina,Jacksonville,"28540",Michael Oakman,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,Accessories,Consumer,Standard Class,2019-07-03,2019-07-09,2019,2019,3,3,7,7,27,28,wed,tue
CA-2019-150091,45.0000,4.9500000000000000,3,0.00,United States,New Jersey,Lakewood,"8701",Nora Paige,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,Accessories,Consumer,Standard Class,2019-10-12,2019-10-16,2019,2019,4,4,10,10,41,42,sat,wed
US-2017-157014,24.0000,-2.7000000000000000,2,0.20,United States,Ohio,Columbus,"43229",Bryan Mills,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,Accessories,Consumer,Second Class,2017-10-03,2017-10-06,2017,2017,4,4,10,10,40,40,tue,fri
CA-2019-111262,24.0000,-2.7000000000000000,2,0.20,United States,Texas,Houston,"77095",Keith Herrera,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,Accessories,Consumer,Second Class,2019-10-28,2019-11-01,2019,2019,4,4,10,11,44,44,mon,fri
CA-2019-120168,120.0000,13.2000000000000000,8,0.00,United States,New York,New York City,"10009",Trudy Brown,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,Accessories,Consumer,Same Day,2019-05-25,2019-05-25,2019,2019,2,2,5,5,21,21,sat,sat
CA-2018-111682,30.0000,3.3000000000000000,2,0.00,United States,New York,Troy,"12180",Ted Butterfield,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,Technology,Accessories,Consumer,First Class,2018-06-17,2018-06-18,2018,2018,2,2,6,6,24,25,sun,mon
CA-2016-126802,38.9760,-50.6688000000000000,3,0.60,United States,Illinois,Chicago,"60610",Zuschuss Carroll,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,Consumer,Standard Class,2016-12-29,2017-01-05,2016,2017,4,1,12,1,52,1,thu,thu
CA-2017-163181,64.9600,-84.4480000000000000,5,0.60,United States,Texas,Houston,"77041",Adrian Barton,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,Consumer,Standard Class,2017-11-07,2017-11-12,2017,2017,4,4,11,11,45,45,tue,sun
US-2019-109253,129.9200,10.3936000000000000,4,0.00,United States,California,Oakland,"94601",Patrick Ryan,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,Consumer,First Class,2019-08-21,2019-08-22,2019,2019,3,3,8,8,34,34,wed,thu
CA-2019-115931,18.4500,8.6715000000000000,5,0.00,United States,New Mexico,Carlsbad,"88220",Jim Mitchum,Avery 517,Office Supplies,Labels,Corporate,Standard Class,2019-12-22,2019-12-26,2019,2019,4,4,12,12,51,52,sun,thu
CA-2019-133648,11.3040,-2.1195000000000000,3,0.20,United States,Oregon,Springfield,"97477",Max Ludwig,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,Home Office,Standard Class,2019-06-25,2019-07-02,2019,2019,2,3,6,7,26,27,tue,tue
CA-2019-144568,23.5500,1.1775000000000000,5,0.00,United States,Nebraska,Omaha,"68104",Jesus Ocampo,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,Home Office,Standard Class,2019-05-29,2019-06-02,2019,2019,2,2,5,6,22,22,wed,sun
US-2018-103646,102.3360,-12.7920000000000000,4,0.20,United States,Illinois,Chicago,"60623",Sibella Parks,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,Corporate,Standard Class,2018-04-21,2018-04-26,2018,2018,2,2,4,4,16,17,sat,thu
CA-2019-148138,51.1680,-6.3960000000000000,2,0.20,United States,Ohio,Marion,"43302",Michelle Ellison,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,Corporate,Standard Class,2019-09-29,2019-10-03,2019,2019,3,4,9,10,39,40,sun,thu
US-2019-158218,127.9200,-15.9900000000000000,5,0.20,United States,Texas,Houston,"77041",Alyssa Crouse,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,Corporate,Second Class,2019-05-12,2019-05-15,2019,2019,2,2,5,5,19,20,sun,wed
US-2016-148838,1071.5760,-553.6476000000000000,4,0.40,United States,New York,New York City,"10024",Christine Phan,Balt Solid Wood Round Tables,Furniture,Tables,Corporate,Standard Class,2016-03-17,2016-03-21,2016,2016,1,1,3,3,11,12,thu,mon
US-2018-164196,2678.9400,241.1046000000000000,6,0.00,United States,Indiana,Noblesville,"46060",Alejandro Savely,Balt Solid Wood Round Tables,Furniture,Tables,Corporate,Standard Class,2018-11-11,2018-11-17,2018,2018,4,4,11,11,45,46,sun,sat
CA-2019-159100,1875.2580,-968.8833000000000000,7,0.40,United States,Tennessee,Columbia,"38401",Victoria Pisteka,Balt Solid Wood Round Tables,Furniture,Tables,Corporate,Standard Class,2019-10-16,2019-10-21,2019,2019,4,4,10,10,42,43,wed,mon
CA-2019-115154,892.9800,80.3682000000000000,2,0.00,United States,Washington,Seattle,"98115",Ricardo Sperren,Balt Solid Wood Round Tables,Furniture,Tables,Corporate,First Class,2019-01-08,2019-01-11,2019,2019,1,1,1,1,2,2,tue,fri
CA-2019-138779,7.9200,0.6930000000000000,5,0.20,United States,North Carolina,Jacksonville,"28540",Rob Beeghly,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,Technology,Phones,Consumer,First Class,2019-01-14,2019-01-15,2019,2019,1,1,1,1,3,3,mon,tue
US-2019-106705,44.7500,20.5850000000000000,5,0.00,United States,Iowa,Burlington,"52601",Patrick O'Brill,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Paper,Consumer,Standard Class,2019-12-26,2020-01-01,2019,2020,4,1,12,1,52,1,thu,wed
CA-2018-130778,44.7500,20.5850000000000000,5,0.00,United States,New York,Long Beach,"11561",Natalie DeCherney,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Paper,Consumer,Standard Class,2018-11-19,2018-11-25,2018,2018,4,4,11,11,47,47,mon,sun
CA-2016-144666,62.6500,28.8190000000000000,7,0.00,United States,California,San Francisco,"94110",Jeremy Pistek,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Paper,Consumer,Second Class,2016-11-09,2016-11-11,2016,2016,4,4,11,11,45,45,wed,fri
CA-2016-139892,1740.0600,-24.8580000000002000,9,0.30,United States,Texas,San Antonio,"78207",Becky Martin,SAFCO Arco Folding Chair,Furniture,Chairs,Consumer,Standard Class,2016-09-08,2016-09-12,2016,2016,3,3,9,9,36,37,thu,mon
CA-2018-112109,662.8800,74.5740000000000000,3,0.20,United States,Colorado,Broomfield,"80020",Joe Elijah,SAFCO Arco Folding Chair,Furniture,Chairs,Consumer,Standard Class,2018-07-08,2018-07-12,2018,2018,3,3,7,7,27,28,sun,thu
US-2019-110604,220.9600,24.8580000000000000,1,0.20,United States,Washington,Seattle,"98103",Jason Fortune-,SAFCO Arco Folding Chair,Furniture,Chairs,Consumer,Standard Class,2019-05-15,2019-05-20,2019,2019,2,2,5,5,20,21,wed,mon
CA-2016-134551,662.8800,74.5740000000000000,3,0.20,United States,Tennessee,Columbia,"38401",Tony Sayre,SAFCO Arco Folding Chair,Furniture,Chairs,Consumer,Standard Class,2016-12-20,2016-12-25,2016,2016,4,4,12,12,51,51,tue,sun
CA-2016-146283,966.7000,-13.8100000000001000,5,0.30,United States,Texas,Houston,"77036",Kean Takahito,SAFCO Arco Folding Chair,Furniture,Chairs,Consumer,Standard Class,2016-09-08,2016-09-15,2016,2016,3,3,9,9,36,37,thu,thu
CA-2016-154893,1325.7600,149.1480000000000000,6,0.20,United States,California,San Diego,"92024",Gary McGarr,SAFCO Arco Folding Chair,Furniture,Chairs,Consumer,Standard Class,2016-12-21,2016-12-27,2016,2016,4,4,12,12,51,52,wed,tue
CA-2017-123141,883.8400,99.4319999999999000,4,0.20,United States,New Mexico,Rio Rancho,"87124",Gary Zandusky,SAFCO Arco Folding Chair,Furniture,Chairs,Consumer,Standard Class,2017-11-14,2017-11-19,2017,2017,4,4,11,11,46,46,tue,sun
CA-2017-143364,441.9200,49.7160000000000000,2,0.20,United States,Arizona,Mesa,"85204",Toby Gnade,SAFCO Arco Folding Chair,Furniture,Chairs,Consumer,Second Class,2017-07-14,2017-07-19,2017,2017,3,3,7,7,28,29,fri,wed
CA-2016-122931,1801.6320,-337.8060000000000000,6,0.20,United States,Pennsylvania,Philadelphia,"19134",Suzanne McNair,Tennsco Single-Tier Lockers,Office Supplies,Storage,Corporate,Standard Class,2016-09-29,2016-10-03,2016,2016,3,4,9,10,39,40,thu,mon
US-2019-117723,1801.6320,-337.8060000000000000,6,0.20,United States,Pennsylvania,Philadelphia,"19120",Dionis Lloyd,Tennsco Single-Tier Lockers,Office Supplies,Storage,Corporate,Second Class,2019-08-15,2019-08-18,2019,2019,3,3,8,8,33,33,thu,sun
CA-2018-163167,1126.0200,56.3010000000000000,3,0.00,United States,Georgia,Marietta,"30062",Randy Ferguson,Tennsco Single-Tier Lockers,Office Supplies,Storage,Corporate,Second Class,2018-11-28,2018-12-01,2018,2018,4,4,11,12,48,48,wed,sat
CA-2019-121741,750.6800,37.5340000000000000,2,0.00,United States,Nebraska,Fremont,"68025",Yoseph Carroll,Tennsco Single-Tier Lockers,Office Supplies,Storage,Corporate,Same Day,2019-12-26,2019-12-26,2019,2019,4,4,12,12,52,52,thu,thu
US-2019-146416,3.7500,1.8000000000000000,1,0.00,United States,California,Woodland,"95695",Justin Ellison,Avery 510,Office Supplies,Labels,Corporate,Second Class,2019-10-20,2019-10-22,2019,2019,4,4,10,10,42,43,sun,tue
CA-2018-163776,504.9000,126.2250000000000000,5,0.00,United States,Mississippi,Hattiesburg,"39401",Joy Smith,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,Consumer,Standard Class,2018-07-19,2018-07-25,2018,2018,3,3,7,7,29,30,thu,wed
CA-2016-163468,424.1160,-30.2940000000000000,6,0.30,United States,Illinois,Des Plaines,"60016",Joe Kamberova,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,Consumer,First Class,2016-11-18,2016-11-21,2016,2016,4,4,11,11,46,47,fri,mon
CA-2016-116904,9449.9500,4630.4755000000000000,5,0.00,United States,Minnesota,Minneapolis,"55407",Sanjit Chand,Ibico EPK-21 Electric Binding System,Office Supplies,Binders,Consumer,Standard Class,2016-09-23,2016-09-28,2016,2016,3,3,9,9,38,39,fri,wed
CA-2018-104633,12.9600,6.2208000000000000,2,0.00,United States,California,Pasadena,"91104",Erin Ashbrook,Xerox 228,Office Supplies,Paper,Corporate,Standard Class,2018-06-12,2018-06-16,2018,2018,2,2,6,6,24,24,tue,sat
CA-2016-141173,67.1500,16.7875000000000000,5,0.00,United States,Minnesota,Minneapolis,"55407",Julie Creighton,Fellowes Desktop Hanging File Manager,Office Supplies,Storage,Corporate,Second Class,2016-11-18,2016-11-20,2016,2016,4,4,11,11,46,46,fri,sun
CA-2017-114811,67.1500,16.7875000000000000,5,0.00,United States,New York,New York City,"10024",Keith Dawkins,Fellowes Desktop Hanging File Manager,Office Supplies,Storage,Corporate,Same Day,2017-11-08,2017-11-08,2017,2017,4,4,11,11,45,45,wed,wed
CA-2019-107174,449.5680,-73.0548000000001000,2,0.20,United States,Washington,Seattle,"98105",Adam Bellavance,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Furniture,Chairs,Home Office,Standard Class,2019-11-06,2019-11-13,2019,2019,4,4,11,11,45,46,wed,wed
CA-2019-132213,42.0480,5.2560000000000000,9,0.20,United States,Tennessee,Nashville,"37211",Parhena Norris,Newell 312,Office Supplies,Art,Home Office,First Class,2019-04-25,2019-04-26,2019,2019,2,2,4,4,17,17,thu,fri
CA-2018-145261,18.6880,2.3360000000000000,4,0.20,United States,Oregon,Salem,"97301",Adrian Hane,Newell 312,Office Supplies,Art,Home Office,First Class,2018-12-18,2018-12-21,2018,2018,4,4,12,12,51,51,tue,fri
CA-2017-122371,64.1700,18.6093000000000000,3,0.00,United States,California,San Diego,"92037",Bryan Spruell,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,Storage,Home Office,Standard Class,2017-09-26,2017-10-01,2017,2017,3,4,9,10,39,39,tue,sun
US-2019-120418,68.4480,7.7004000000000000,4,0.20,United States,Arizona,Peoria,"85345",Becky Castell,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,Storage,Home Office,First Class,2019-06-11,2019-06-12,2019,2019,2,2,6,6,24,24,tue,wed
CA-2018-135965,128.3400,37.2186000000000000,6,0.00,United States,New York,New York City,"10035",Sam Zeldin,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,Storage,Home Office,First Class,2018-09-22,2018-09-25,2018,2018,3,3,9,9,38,39,sat,tue
CA-2019-140326,825.1740,-117.8820000000000000,9,0.30,United States,Illinois,Chicago,"60653",Helen Wasserman,"Bush Birmingham Collection Bookcase, Dark Cherry",Furniture,Bookcases,Corporate,First Class,2019-09-04,2019-09-06,2019,2019,3,3,9,9,36,36,wed,fri
US-2018-131674,58.4160,16.7946000000000000,2,0.20,United States,Texas,Dallas,"75217",Nick Crebassa,Memorex Micro Travel Drive 32 GB,Technology,Accessories,Corporate,Second Class,2018-11-29,2018-12-01,2018,2018,4,4,11,12,48,48,thu,sat
CA-2019-152856,116.8320,33.5892000000000000,4,0.20,United States,Ohio,Marion,"43302",Roland Schwarz,Memorex Micro Travel Drive 32 GB,Technology,Accessories,Corporate,Second Class,2019-09-08,2019-09-10,2019,2019,3,3,9,9,36,37,sun,tue
CA-2019-164707,109.5300,47.0979000000000000,3,0.00,United States,California,Los Angeles,"90045",Cynthia Voltz,Memorex Micro Travel Drive 32 GB,Technology,Accessories,Corporate,Second Class,2019-02-18,2019-02-21,2019,2019,1,1,2,2,8,8,mon,thu
CA-2017-111514,36.5100,15.6993000000000000,1,0.00,United States,California,San Francisco,"94122",Scott Cohen,Memorex Micro Travel Drive 32 GB,Technology,Accessories,Corporate,First Class,2017-08-31,2017-09-02,2017,2017,3,3,8,9,35,35,thu,sat
CA-2018-126004,40.5600,19.8744000000000000,4,0.00,United States,New York,New York City,"10024",Becky Martin,Easy-staple paper,Office Supplies,Paper,Consumer,First Class,2018-12-04,2018-12-05,2018,2018,4,4,12,12,49,49,tue,wed
CA-2016-129364,52.6800,19.7550000000000000,3,0.20,United States,Oregon,Salem,"97301",Tim Brockman,Samsung HM1900 Bluetooth Headset,Technology,Phones,Consumer,Standard Class,2016-12-08,2016-12-13,2016,2016,4,4,12,12,49,50,thu,tue
US-2017-142811,87.8000,32.9250000000000000,5,0.20,United States,Arizona,Mesa,"85204",John Lucas,Samsung HM1900 Bluetooth Headset,Technology,Phones,Consumer,Standard Class,2017-04-02,2017-04-07,2017,2017,2,2,4,4,13,14,sun,fri
CA-2017-147816,35.1200,13.1700000000000000,2,0.20,United States,Arizona,Tucson,"85705",Carlos Meador,Samsung HM1900 Bluetooth Headset,Technology,Phones,Consumer,Second Class,2017-09-24,2017-09-26,2017,2017,3,3,9,9,38,39,sun,tue
US-2016-123519,263.9600,42.8935000000000000,1,0.20,United States,Ohio,Marion,"43302",Sung Shariari,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,Consumer,Standard Class,2016-12-14,2016-12-21,2016,2016,4,4,12,12,50,51,wed,wed
CA-2019-117198,659.9000,217.7670000000000000,2,0.00,United States,Louisiana,Monroe,"71203",Barry Gonzalez,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,Consumer,Standard Class,2019-08-31,2019-09-05,2019,2019,3,3,8,9,35,36,sat,thu
US-2017-126977,659.9000,217.7670000000000000,2,0.00,United States,New York,New York City,"10035",Peter Fuller,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,Consumer,Standard Class,2017-09-17,2017-09-23,2017,2017,3,3,9,9,37,38,sun,sat
CA-2018-125220,1649.7500,544.4175000000000000,5,0.00,United States,Wisconsin,Appleton,"54915",Bobby Elias,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,Consumer,Standard Class,2018-10-14,2018-10-19,2018,2018,4,4,10,10,41,42,sun,fri
CA-2017-124891,2309.6500,762.1845000000000000,7,0.00,United States,New York,New York City,"10024",Rick Hansen,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,Consumer,Same Day,2017-07-31,2017-07-31,2017,2017,3,3,7,7,31,31,mon,mon
US-2019-169551,527.9200,85.7869999999999000,2,0.20,United States,Pennsylvania,Philadelphia,"19120",Rob Lucas,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,Consumer,First Class,2019-07-07,2019-07-09,2019,2019,3,3,7,7,27,28,sun,tue
CA-2019-100314,27.9680,9.4392000000000000,4,0.20,United States,Texas,Pasadena,"77506",Ann Steele,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,Home Office,Standard Class,2019-09-29,2019-10-05,2019,2019,3,4,9,10,39,40,sun,sat
CA-2019-169859,43.7000,20.5390000000000000,5,0.00,United States,California,San Diego,"92024",Mike Pelletier,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,Home Office,Standard Class,2019-12-14,2019-12-18,2019,2019,4,4,12,12,50,51,sat,wed
CA-2017-140830,17.4800,8.2156000000000000,2,0.00,United States,Kentucky,Henderson,"42420",Paul Stevenson,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,Home Office,Second Class,2017-11-30,2017-12-02,2017,2017,4,4,11,12,48,48,thu,sat
CA-2018-105494,155.8200,42.0714000000000000,7,0.00,United States,California,San Francisco,"94122",Pamela Coakley,File Shuttle I and Handi-File,Office Supplies,Storage,Corporate,First Class,2018-11-10,2018-11-12,2018,2018,4,4,11,11,45,46,sat,mon
CA-2019-102379,1159.0560,43.4645999999999000,9,0.20,United States,California,Oakland,"94601",Brenda Bowman,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,Corporate,Standard Class,2019-12-02,2019-12-06,2019,2019,4,4,12,12,49,49,mon,fri
CA-2018-116799,563.4300,-56.3430000000000000,5,0.30,United States,Texas,Odessa,"79762",Jason Gross,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,Corporate,First Class,2018-03-03,2018-03-06,2018,2018,1,1,3,3,9,10,sat,tue
CA-2017-162047,1448.8200,209.2740000000000000,10,0.10,United States,New York,Long Beach,"11561",Fred Hopkins,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,Corporate,First Class,2017-11-03,2017-11-05,2017,2017,4,4,11,11,44,44,fri,sun
